year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,airport_code
2024,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",538.0,110.0,39.55,1.57,40.48,0.0,28.39,1.0,0.0,6034.0,2004.0,106.0,1572.0,0.0,2352.0,ATL
2024,4,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",150.0,29.0,13.52,1.0,5.61,0.0,8.86,0.0,0.0,1754.0,861.0,61.0,232.0,0.0,600.0,ATL
2024,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",133.0,19.0,6.93,0.73,6.13,0.0,5.2,1.0,0.0,890.0,274.0,11.0,130.0,0.0,475.0,ATL
2024,4,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",85.0,15.0,5.15,0.0,2.96,0.0,6.88,0.0,0.0,524.0,213.0,0.0,77.0,0.0,234.0,ATL
2024,4,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",266.0,68.0,31.18,1.78,17.83,0.0,17.21,2.0,0.0,5752.0,2624.0,483.0,1286.0,0.0,1359.0,ATL
2024,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",839.0,170.0,47.7,2.58,82.88,3.63,33.22,2.0,0.0,10580.0,3693.0,193.0,4492.0,123.0,2079.0,ATL
2024,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",196.0,49.0,16.34,2.85,14.62,0.87,14.32,0.0,0.0,2323.0,622.0,219.0,476.0,56.0,950.0,ATL
2024,4,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3239.0,538.0,163.3,8.98,98.75,4.94,262.03,15.0,2.0,29066.0,8203.0,748.0,3490.0,186.0,16439.0,ATL
2024,4,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18798.0,2448.0,776.79,56.14,588.24,4.35,1022.48,12.0,14.0,174175.0,78918.0,5405.0,20151.0,322.0,69379.0,ATL
2024,3,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2153.0,235.0,58.14,5.33,68.91,0.0,102.61,0.0,0.0,14986.0,5929.0,697.0,2016.0,0.0,6344.0,ATL
2024,3,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",598.0,193.0,68.41,6.7,31.51,2.66,83.72,12.0,0.0,15355.0,4810.0,533.0,1594.0,65.0,8353.0,ATL
2024,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",61.0,16.0,1.95,1.15,9.6,0.0,3.3,0.0,0.0,494.0,49.0,47.0,280.0,0.0,118.0,ATL
2024,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",884.0,277.0,83.07,5.8,130.08,7.92,50.14,18.0,0.0,18281.0,5519.0,483.0,7822.0,329.0,4128.0,ATL
2024,3,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3196.0,596.0,155.09,5.26,129.21,1.55,304.9,19.0,1.0,33255.0,9254.0,291.0,5021.0,117.0,18572.0,ATL
2024,3,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",858.0,251.0,60.6,1.99,55.21,0.0,133.19,23.0,0.0,22445.0,6090.0,1068.0,2662.0,0.0,12625.0,ATL
2024,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",76.0,18.0,8.65,0.0,3.89,0.0,5.47,0.0,0.0,831.0,407.0,0.0,161.0,0.0,263.0,ATL
2024,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",244.0,78.0,44.51,0.65,9.02,0.0,23.81,2.0,0.0,7113.0,4360.0,70.0,539.0,0.0,2144.0,ATL
2024,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",147.0,27.0,9.15,0.18,5.35,1.07,11.25,0.0,0.0,1191.0,517.0,4.0,147.0,22.0,501.0,ATL
2024,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",719.0,143.0,94.09,31.87,16.81,0.24,0.0,7.0,1.0,12844.0,9761.0,2222.0,856.0,5.0,0.0,ATL
2024,3,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18810.0,2660.0,844.69,66.62,668.21,1.76,1078.72,10.0,7.0,193261.0,90519.0,6505.0,28029.0,131.0,68077.0,ATL
2024,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",553.0,92.0,35.75,1.64,22.24,0.0,32.37,0.0,1.0,4535.0,1695.0,54.0,822.0,0.0,1964.0,ATL
2024,3,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.0,10.0,3.1,1.0,1.0,0.0,4.9,0.0,0.0,1154.0,238.0,51.0,15.0,0.0,850.0,ATL
2024,3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",154.0,11.0,2.01,0.71,6.04,0.0,2.24,0.0,0.0,519.0,52.0,20.0,157.0,0.0,290.0,ATL
2024,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1991.0,190.0,60.62,9.31,58.38,0.0,61.69,2.0,1.0,13482.0,6783.0,645.0,1971.0,0.0,4083.0,ATL
2024,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",551.0,136.0,50.01,2.71,30.97,0.14,52.16,0.0,0.0,9448.0,4274.0,312.0,1002.0,9.0,3851.0,ATL
2024,2,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16167.0,1428.0,538.73,43.74,441.68,4.7,399.15,9.0,13.0,93266.0,49776.0,5218.0,14575.0,344.0,23353.0,ATL
2024,2,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.0,4.0,1.71,0.0,2.29,0.0,0.0,0.0,1.0,272.0,96.0,0.0,176.0,0.0,0.0,ATL
2024,2,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",846.0,225.0,51.0,1.03,100.87,7.47,64.63,4.0,1.0,13281.0,3138.0,65.0,5107.0,303.0,4668.0,ATL
2024,2,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",144.0,20.0,8.01,0.62,4.55,0.2,6.62,0.0,0.0,900.0,345.0,42.0,154.0,6.0,353.0,ATL
2024,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",726.0,135.0,87.27,29.9,15.04,2.79,0.0,4.0,0.0,13817.0,9116.0,3688.0,946.0,67.0,0.0,ATL
2024,2,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",542.0,75.0,32.38,0.87,16.5,0.0,25.26,2.0,0.0,4980.0,1696.0,192.0,833.0,0.0,2259.0,ATL
2024,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",128.0,5.0,1.16,0.0,2.09,0.0,1.76,0.0,0.0,187.0,38.0,0.0,69.0,0.0,80.0,ATL
2024,2,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.0,8.0,0.94,0.0,4.57,0.0,2.48,0.0,1.0,240.0,17.0,0.0,142.0,0.0,81.0,ATL
2024,2,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",240.0,52.0,25.8,1.38,14.59,0.0,10.23,3.0,1.0,4104.0,2423.0,91.0,638.0,0.0,952.0,ATL
2024,2,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",729.0,177.0,42.93,3.17,54.38,0.0,76.52,1.0,0.0,13016.0,2833.0,367.0,2207.0,0.0,7609.0,ATL
2024,2,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2618.0,349.0,108.95,1.52,75.76,1.94,160.83,6.0,0.0,15632.0,5474.0,114.0,2506.0,71.0,7467.0,ATL
2024,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",24.0,5.0,1.99,1.0,1.16,0.0,0.84,0.0,0.0,275.0,123.0,42.0,34.0,0.0,76.0,ATL
2024,1,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2511.0,621.0,120.86,28.26,158.02,0.0,313.87,68.0,12.0,62759.0,14782.0,4772.0,7585.0,0.0,35620.0,ATL
2024,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",547.0,200.0,62.97,9.49,38.16,0.78,88.61,4.0,0.0,13160.0,3723.0,912.0,1624.0,25.0,6876.0,ATL
2024,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",530.0,104.0,39.48,5.73,21.0,0.0,37.79,30.0,3.0,8742.0,2715.0,1245.0,1283.0,0.0,3499.0,ATL
2024,1,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.0,14.0,3.45,0.0,1.74,0.0,8.81,16.0,0.0,554.0,104.0,0.0,47.0,0.0,403.0,ATL
2024,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",200.0,48.0,11.95,4.85,12.71,0.82,17.67,6.0,0.0,4005.0,664.0,582.0,722.0,14.0,2023.0,ATL
2024,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",805.0,263.0,154.13,71.41,36.0,1.46,0.0,22.0,1.0,32424.0,19690.0,9983.0,2673.0,78.0,0.0,ATL
2024,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",46.0,10.0,5.55,0.0,3.0,0.0,1.45,0.0,0.0,1530.0,319.0,0.0,80.0,0.0,1131.0,ATL
2024,1,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",132.0,30.0,5.82,0.77,15.1,0.0,8.31,4.0,0.0,1854.0,567.0,114.0,660.0,0.0,513.0,ATL
2024,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",271.0,81.0,33.41,3.58,23.94,0.0,20.07,1.0,0.0,5914.0,2493.0,425.0,1268.0,0.0,1728.0,ATL
2024,1,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",743.0,262.0,57.09,1.04,89.02,0.0,114.85,12.0,2.0,22412.0,5248.0,40.0,4255.0,0.0,12869.0,ATL
2024,1,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16503.0,2775.0,799.37,176.52,931.09,2.34,865.68,76.0,44.0,231726.0,95230.0,28839.0,42084.0,342.0,65231.0,ATL
2024,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",64.0,18.0,1.84,3.94,6.67,0.0,5.55,2.0,0.0,1069.0,62.0,422.0,274.0,0.0,311.0,ATL
2024,1,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",939.0,299.0,71.38,8.71,151.72,6.57,60.62,8.0,2.0,19788.0,4525.0,884.0,9473.0,261.0,4645.0,ATL
2024,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2982.0,662.0,192.2,12.48,173.33,2.8,281.19,62.0,17.0,36548.0,9758.0,1553.0,7959.0,127.0,17151.0,ATL
2024,12,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5791.0,749.0,404.3,67.72,96.18,1.56,179.24,36.0,3.0,75786.0,36683.0,10034.0,7876.0,52.0,21141.0,DEN
2024,12,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8538.0,1050.0,420.34,30.29,245.62,0.0,353.74,33.0,3.0,76015.0,28956.0,3099.0,9340.0,0.0,34620.0,DEN
2024,12,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7668.0,1320.0,381.48,14.1,199.13,6.59,718.69,18.0,3.0,76228.0,20282.0,1620.0,6810.0,310.0,47206.0,DEN
2024,12,AA,American Airlines Network,DEN,"Denver, CO: Denver International",726.0,175.0,66.56,4.46,27.94,1.41,74.63,13.0,0.0,11655.0,3968.0,443.0,1060.0,57.0,6127.0,DEN
2024,12,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",167.0,18.0,4.75,0.52,6.12,0.0,6.61,1.0,0.0,505.0,139.0,13.0,157.0,0.0,196.0,DEN
2024,12,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",105.0,23.0,8.9,1.91,1.93,0.0,10.27,2.0,0.0,2517.0,647.0,312.0,397.0,0.0,1161.0,DEN
2024,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",987.0,202.0,92.73,5.94,46.49,0.0,56.84,0.0,0.0,12247.0,5748.0,1171.0,1740.0,0.0,3588.0,DEN
2024,12,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1850.0,293.0,77.59,6.26,62.93,0.0,146.22,4.0,0.0,25464.0,6611.0,778.0,3118.0,0.0,14957.0,DEN
2024,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",16.0,5.0,2.38,0.0,1.21,0.0,1.4,0.0,0.0,245.0,61.0,0.0,48.0,0.0,136.0,DEN
2024,12,MQ,Envoy Air,DEN,"Denver, CO: Denver International",36.0,7.0,2.31,0.0,1.66,0.0,3.03,0.0,0.0,529.0,170.0,0.0,108.0,0.0,251.0,DEN
2024,11,AA,American Airlines Network,DEN,"Denver, CO: Denver International",661.0,134.0,44.12,2.34,50.71,0.38,36.46,10.0,0.0,7338.0,2755.0,539.0,1534.0,48.0,2462.0,DEN
2024,11,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",165.0,19.0,6.3,0.0,7.11,0.0,5.6,1.0,0.0,940.0,359.0,0.0,292.0,0.0,289.0,DEN
2024,11,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",98.0,18.0,11.19,0.0,4.72,0.26,1.84,0.0,0.0,1017.0,703.0,0.0,154.0,9.0,151.0,DEN
2024,11,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",901.0,144.0,52.52,0.0,69.71,0.0,21.77,0.0,0.0,7135.0,3695.0,0.0,2610.0,0.0,830.0,DEN
2024,11,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2147.0,494.0,93.93,10.4,139.89,0.0,249.78,44.0,2.0,34936.0,8127.0,3717.0,5667.0,0.0,17425.0,DEN
2024,11,G4,Allegiant Air,DEN,"Denver, CO: Denver International",18.0,3.0,1.25,1.0,0.0,0.0,0.75,0.0,0.0,248.0,79.0,17.0,0.0,0.0,152.0,DEN
2024,11,MQ,Envoy Air,DEN,"Denver, CO: Denver International",14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN
2024,11,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5570.0,1021.0,523.78,80.56,149.9,0.0,266.76,212.0,4.0,90424.0,44461.0,12178.0,9389.0,0.0,24396.0,DEN
2024,11,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8315.0,1228.0,345.72,20.52,416.68,0.0,445.09,33.0,5.0,77386.0,23222.0,1688.0,16320.0,0.0,36156.0,DEN
2024,11,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7340.0,939.0,254.23,11.34,276.35,6.82,390.27,73.0,2.0,42486.0,11715.0,903.0,9810.0,586.0,19472.0,DEN
2024,10,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5716.0,633.0,373.7,51.76,52.99,1.53,153.01,9.0,7.0,61324.0,36731.0,6489.0,4098.0,36.0,13970.0,DEN
2024,10,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",9082.0,688.0,261.16,10.17,195.15,0.0,221.52,53.0,7.0,44918.0,20353.0,797.0,6599.0,0.0,17169.0,DEN
2024,10,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7718.0,844.0,251.5,5.5,130.13,3.54,453.33,41.0,5.0,39246.0,11445.0,479.0,4515.0,139.0,22668.0,DEN
2024,10,AA,American Airlines Network,DEN,"Denver, CO: Denver International",700.0,107.0,46.12,0.09,22.83,0.17,37.79,2.0,0.0,4875.0,1875.0,4.0,708.0,7.0,2281.0,DEN
2024,10,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",149.0,26.0,7.28,0.23,8.45,0.51,9.53,1.0,0.0,1150.0,388.0,30.0,286.0,25.0,421.0,DEN
2024,10,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",119.0,6.0,2.83,0.0,3.04,0.0,0.13,0.0,0.0,356.0,258.0,0.0,76.0,0.0,22.0,DEN
2024,10,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1021.0,113.0,61.5,1.89,35.64,0.0,13.97,0.0,1.0,5857.0,4134.0,44.0,965.0,0.0,714.0,DEN
2024,10,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2374.0,524.0,115.66,7.38,139.06,0.0,261.91,28.0,0.0,36419.0,11942.0,378.0,4900.0,0.0,19199.0,DEN
2024,10,G4,Allegiant Air,DEN,"Denver, CO: Denver International",41.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,46.0,0.0,0.0,DEN
2024,10,MQ,Envoy Air,DEN,"Denver, CO: Denver International",10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,DEN
2024,9,AA,American Airlines Network,DEN,"Denver, CO: Denver International",672.0,151.0,51.26,2.73,40.11,0.34,56.56,3.0,0.0,9330.0,3362.0,125.0,1702.0,11.0,4130.0,DEN
2024,9,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",236.0,50.0,14.06,0.0,16.59,0.0,19.35,0.0,2.0,2018.0,798.0,0.0,484.0,0.0,736.0,DEN
2024,9,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",121.0,22.0,13.19,0.0,3.67,0.0,5.15,0.0,0.0,1200.0,760.0,0.0,140.0,0.0,300.0,DEN
2024,9,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1003.0,145.0,70.88,1.68,48.41,0.0,24.03,0.0,2.0,7866.0,4836.0,64.0,1560.0,0.0,1406.0,DEN
2024,9,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2284.0,364.0,86.41,4.53,120.1,0.0,152.95,12.0,0.0,27758.0,11069.0,1273.0,3940.0,0.0,11476.0,DEN
2024,9,G4,Allegiant Air,DEN,"Denver, CO: Denver International",45.0,5.0,1.09,0.23,1.77,0.0,1.91,1.0,0.0,266.0,44.0,15.0,103.0,0.0,104.0,DEN
2024,9,MQ,Envoy Air,DEN,"Denver, CO: Denver International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN
2024,9,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5553.0,703.0,388.1,44.25,65.71,2.0,202.95,5.0,12.0,62483.0,37046.0,6089.0,3406.0,63.0,15879.0,DEN
2024,9,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8634.0,875.0,298.71,18.63,296.07,0.0,261.59,36.0,12.0,61280.0,26996.0,1347.0,10828.0,0.0,22109.0,DEN
2024,9,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7594.0,1003.0,291.17,15.56,242.1,2.12,452.06,12.0,11.0,45788.0,14329.0,988.0,9026.0,48.0,21397.0,DEN
2024,8,AA,American Airlines Network,DEN,"Denver, CO: Denver International",693.0,235.0,72.94,10.1,51.86,0.0,100.1,14.0,1.0,17382.0,4622.0,878.0,2977.0,0.0,8905.0,DEN
2024,8,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",271.0,67.0,10.24,1.69,27.52,0.0,27.55,1.0,2.0,3180.0,555.0,199.0,1143.0,0.0,1283.0,DEN
2024,8,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",153.0,57.0,30.55,1.1,12.29,0.73,12.33,4.0,0.0,4676.0,2488.0,320.0,716.0,56.0,1096.0,DEN
2024,8,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1076.0,261.0,108.12,7.06,86.55,0.0,59.26,13.0,9.0,19078.0,9793.0,887.0,4491.0,0.0,3907.0,DEN
2024,8,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2373.0,785.0,134.41,8.08,296.83,0.0,345.68,43.0,4.0,60439.0,15954.0,1098.0,14867.0,0.0,28520.0,DEN
2024,8,G4,Allegiant Air,DEN,"Denver, CO: Denver International",52.0,8.0,3.72,0.0,3.46,0.0,0.81,0.0,2.0,456.0,309.0,0.0,80.0,0.0,67.0,DEN
2024,8,MQ,Envoy Air,DEN,"Denver, CO: Denver International",36.0,6.0,3.59,0.0,1.0,0.0,1.41,0.0,1.0,200.0,100.0,0.0,42.0,0.0,58.0,DEN
2024,8,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5668.0,1111.0,434.48,45.93,355.52,1.0,274.07,19.0,32.0,114902.0,56427.0,6648.0,23199.0,18.0,28610.0,DEN
2024,8,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",9028.0,1599.0,480.08,80.36,544.98,1.0,492.58,121.0,58.0,116865.0,37361.0,8054.0,27755.0,22.0,43673.0,DEN
2024,8,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",7980.0,1622.0,398.97,46.58,508.94,3.64,663.88,31.0,30.0,90007.0,21825.0,3267.0,26967.0,206.0,37742.0,DEN
2024,7,AA,American Airlines Network,DEN,"Denver, CO: Denver International",724.0,297.0,95.13,8.95,40.07,0.0,152.85,20.0,3.0,24698.0,8537.0,1107.0,1932.0,0.0,13122.0,DEN
2024,7,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",279.0,61.0,18.04,0.26,17.92,0.0,24.77,0.0,2.0,3131.0,1651.0,8.0,711.0,0.0,761.0,DEN
2024,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",124.0,42.0,19.45,0.69,12.91,0.0,8.95,0.0,0.0,2420.0,1193.0,20.0,632.0,0.0,575.0,DEN
2024,7,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1150.0,332.0,148.79,8.54,88.85,0.0,85.83,85.0,8.0,26572.0,15102.0,556.0,4576.0,0.0,6338.0,DEN
2024,7,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2396.0,777.0,146.69,7.9,195.9,0.0,426.51,93.0,5.0,61987.0,16400.0,411.0,9613.0,0.0,35563.0,DEN
2024,7,G4,Allegiant Air,DEN,"Denver, CO: Denver International",60.0,14.0,3.65,0.0,4.44,0.0,5.92,2.0,1.0,742.0,173.0,0.0,151.0,0.0,418.0,DEN
2024,7,MQ,Envoy Air,DEN,"Denver, CO: Denver International",57.0,15.0,4.72,0.0,6.08,0.0,4.2,0.0,0.0,598.0,274.0,0.0,187.0,0.0,137.0,DEN
2024,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5624.0,981.0,509.4,55.09,165.65,1.0,249.86,24.0,11.0,82635.0,43537.0,5897.0,11714.0,17.0,21470.0,DEN
2024,7,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",9043.0,1866.0,675.24,73.02,441.65,0.0,676.08,258.0,47.0,162665.0,60888.0,7043.0,21668.0,0.0,73066.0,DEN
2024,7,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8943.0,2049.0,567.03,46.43,369.36,5.58,1060.6,30.0,27.0,122198.0,33275.0,3699.0,19508.0,393.0,65323.0,DEN
2024,6,MQ,Envoy Air,DEN,"Denver, CO: Denver International",26.0,5.0,1.54,0.85,2.61,0.0,0.0,0.0,0.0,198.0,84.0,51.0,63.0,0.0,0.0,DEN
2024,6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5564.0,1171.0,557.11,89.34,277.88,0.54,246.13,68.0,35.0,100728.0,46746.0,11573.0,19100.0,14.0,23295.0,DEN
2024,6,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8820.0,1762.0,488.16,66.09,668.41,0.1,539.24,90.0,49.0,130618.0,39058.0,6156.0,35374.0,12.0,50018.0,DEN
2024,6,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8611.0,2293.0,555.14,59.6,670.9,8.58,998.79,16.0,51.0,129416.0,30416.0,5595.0,35423.0,304.0,57678.0,DEN
2024,6,AA,American Airlines Network,DEN,"Denver, CO: Denver International",713.0,272.0,97.17,8.01,57.99,0.0,108.84,10.0,6.0,22408.0,7664.0,555.0,3242.0,0.0,10947.0,DEN
2024,6,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",246.0,68.0,11.16,3.69,25.86,1.0,26.29,3.0,0.0,3313.0,609.0,426.0,1051.0,34.0,1193.0,DEN
2024,6,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",108.0,38.0,18.07,0.39,10.15,0.0,9.39,1.0,2.0,3290.0,1808.0,61.0,490.0,0.0,931.0,DEN
2024,6,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",1109.0,311.0,119.98,2.53,111.04,0.59,76.87,1.0,4.0,22435.0,10864.0,372.0,6480.0,41.0,4678.0,DEN
2024,6,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2319.0,866.0,156.79,9.3,280.32,0.0,419.59,52.0,3.0,75382.0,18978.0,1047.0,15144.0,0.0,40213.0,DEN
2024,6,G4,Allegiant Air,DEN,"Denver, CO: Denver International",60.0,10.0,3.09,0.0,5.2,0.02,1.69,0.0,0.0,966.0,272.0,0.0,268.0,1.0,425.0,DEN
2024,5,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4671.0,836.0,304.05,94.31,284.27,0.0,153.37,27.0,15.0,82089.0,33445.0,12180.0,19523.0,0.0,16941.0,DEN
2024,5,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",8659.0,1938.0,519.52,101.4,721.98,1.0,594.1,83.0,34.0,151223.0,44102.0,8519.0,36440.0,36.0,62126.0,DEN
2024,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8520.0,2336.0,545.39,49.68,636.32,3.04,1101.58,57.0,42.0,143714.0,28496.0,3959.0,36995.0,308.0,73956.0,DEN
2024,5,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",132.0,26.0,7.99,0.16,7.97,0.0,9.88,2.0,0.0,2323.0,631.0,67.0,283.0,0.0,1342.0,DEN
2024,5,AA,American Airlines Network,DEN,"Denver, CO: Denver International",762.0,341.0,90.48,15.66,97.13,4.91,132.81,31.0,4.0,29270.0,9326.0,2239.0,4872.0,249.0,12584.0,DEN
2024,5,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",186.0,46.0,12.3,1.9,14.86,0.0,16.93,0.0,1.0,1917.0,653.0,128.0,571.0,0.0,565.0,DEN
2024,5,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",71.0,19.0,6.34,0.0,7.86,0.0,4.79,0.0,0.0,752.0,300.0,0.0,273.0,0.0,179.0,DEN
